קוד בנק,שם בנק,קוד סניף,שם סניף,כתובת סניף,יישוב,מיקוד,ת.ד,טלפון,פקס,טלפון חינם,גישה לנכים,יום סגור,סיווג הסניף,תאריך פתיחה,תאריך סגירה,בנק ממזג,סניף ממזג,קואורדינטת X,קואורדינטת Y
14,בנק אוצר החייל בע"מ,367,חצור,בסיס צבאי  מחנה מרים 0 ,חצור-אשדוד,7072000,1,08-8573368,,,כן,יום ו,מיוחד,26/10/1966,,31001,,31.829968,34.799378
14,בנק אוצר החייל בע"מ,369,ירושלים,הלל 10 ,ירושלים,9458110,,02-6217222,,,כן,יום א,מיוחד,01/02/1949,,31001,,31.780215,35.219132
14,בנק אוצר החייל בע"מ,371,רמת דוד,מחנה יהודית 0 ,רמת דוד,3658500,,04-6440424,,,כן,יום ו,מיוחד,01/12/1968,,31001,,32.678647,35.204352
14,בנק אוצר החייל בע"מ,372,תל השומר,תל השומר 0 ,רמת גן,5262000,3506,03-6715200,,,כן,יום ו,מיוחד,01/02/1949,,31001,,32.049706,34.850723
14,בנק אוצר החייל בע"מ,373,אשקלון אוצר החייל,רמז 25 מרכז מסחרי חדש,אשקלון,7853305,,08-6776200,,,כן,יום ו,מחלקה,01/11/2021,,,,31.667065,34.58631
14,בנק אוצר החייל בע"מ,375,רמת השרון,הסייפן 33 ,רמת השרון,4724833,,03-7605200,,,כן,יום א,רגיל,01/02/1949,,31001,,32.134482,34.838482
14,בנק אוצר החייל בע"מ,376,חצרים,בסיס צבאי חצרים 0 מחנה יפה ,חצרים,8542500,540,08-6204100,,,כן,יום ו,מיוחד,28/05/1976,,31001,,31.236521,34.657427
14,בנק אוצר החייל בע"מ,377,אילת,שד' התמרים 11 שדרות התמרים 11,אילת,8801409,,08-6300200,,,כן,יום ו,מחלקה,01/08/1991,,31001,,29.555197,34.95478
14,בנק אוצר החייל בע"מ,378,הקריה,קפלן  הקריה 27 ,תל אביב -יפו,,,03-6084200,,,כן,יום ו,מיוחד,31/12/1980,,31001,,32.07444,34.786909
14,בנק אוצר החייל בע"מ,379,פלמחים,מחנה הילה  ד"נ גן שורק 0 ,פלמחים,7687800,,08-9436636,,,כן,יום ו,מיוחד,01/02/1949,,31001,,31.88467,34.680168
14,בנק אוצר החייל בע"מ,380,כפר סבא,רוטשילד 56 ,כפר סבא,4420122,,09-7757600,,,כן,יום ו,מחלקה,01/02/1949,,31001,,32.175653,34.911006
14,בנק אוצר החייל בע"מ,381,רמון,מחנה טלי  ד.נ. נגב 0 ,הר הנגב הצפוני מ"א 48,8493500,,08-6571325,,,כן,יום ו,מיוחד,01/02/1949,,31001,,30.782061,34.666748
14,בנק אוצר החייל בע"מ,382,בת ים חולון,יוספטל 92 קניון בת ים,בת ים,5964101,,03-5552200,,,כן,יום ו,מחלקה,09/02/1983,,31001,,32.015187,34.758356
14,בנק אוצר החייל בע"מ,388,מרכז שרות ישיר,אברהם בומה שביט 5 ,ראשון לציון,7559903,,03-6258233,,,כן,,יחידת ביצוע,31/12/1999,,31001,,31.95069,34.766291
14,בנק אוצר החייל בע"מ,392,מערב ראשון לציון,ילדי טהרן 5 מתחם הפאואר סנטר החדש,ראשון לציון,7565841,,03-9592200,,,כן,יום א,מחלקה,01/06/2008,,31001,,31.985005,34.768893
14,בנק אוצר החייל בע"מ,395,רחובות,הרצל 182 ,רחובות,7626718,,08-9585200,,,כן,יום ו,מחלקה,01/07/2008,,31001,,31.896884,34.815255
14,בנק אוצר החייל בע"מ,397,גדרה,בן גוריון 105 ,גדרה,7051846,114,08-8519200,,,כן,יום א,מיוחד,01/07/2007,,31001,,31.804513,34.784198
14,בנק אוצר החייל בע"מ,398,כרמיאל,החרושת 15 ,כרמיאל,2165118,474,04-9028200,,,כן,יום א,מחלקה,18/10/2007,,31001,,32.921832,35.307154
14,בנק אוצר החייל בע"מ,399,מטה אוצר החייל,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5196111,,*3009,כן,יום ו,יחידת ביצוע,01/01/1992,,31001,,32.063584,34.774263
14,בנק אוצר החייל בע"מ,477,עובדה,מחנה יוכבד 0 ממ"ס הקניון האדום  אילת,אילת,8800000,,08-6359377,,,כן,יום ו,מיוחד,01/02/1949,,31001,,29.942854,34.95795
14,בנק אוצר החייל בע"מ,993,שלוחת ערבה,מושב ספיר 0 מ.א ערבה תיכונה מרכז ספירה,הערבה מ"א 54,8682500,,08-9950821,,,כן,יום א,מיוחד,06/08/2004,20/02/2022,31001,,30.614345,35.18522
17,בנק מרכנתיל דיסקונט בע"מ,602,ירכא,דאהר סנטר ירכא 0 ,ירכא,2496700,,076-8060200,,,כן,יום א,רגיל,21/02/2013,,,,32.949238,35.173033
17,בנק מרכנתיל דיסקונט בע"מ,603,מיתר,שד' המייסדים 2 ,מיתר,8502500,,076-8060300,,,כן,יום ו,רגיל,21/02/2013,,,,31.327664,34.943439
17,בנק מרכנתיל דיסקונט בע"מ,607,מרכז מומחים-חולון,הרוקמים 26 ,חולון,5885800,,076-8060710,,,כן,יום ש,יחידת ביצוע,01/09/2014,,,,32.023325,34.770453
17,בנק מרכנתיל דיסקונט בע"מ,613,משכנתאות,הרוקמים 26 ,חולון,5885800,,076-8044222,,,כן,יום ש,יחידת ביצוע,10/10/2010,,,,32.023325,34.770453
17,בנק מרכנתיל דיסקונט בע"מ,614,טמרה,רחוב ראשי 0 ,טמרה,3081100,,076-8061400,,,כן,יום ו,רגיל,07/08/1995,,,,32.851001,35.201185
17,בנק מרכנתיל דיסקונט בע"מ,619,אגף החשבות,דרך בגין 125 ,תל אביב -יפו,6701201,,076-8044582,,,כן,יום ו,מחלקה,21/06/2012,,,,32.073217,34.789537
17,בנק מרכנתיל דיסקונט בע"מ,620,שפרעם,ארחי בישוף חג'אר 0 ,שפרעם,3330149,,076-8062000,,,כן,יום א,רגיל,27/03/2011,,,,32.802788,35.173041
17,בנק מרכנתיל דיסקונט בע"מ,621,שבטי ישראל,שבטי ישראל 35 ,ירושלים,9510521,5768,076-8062100,,,כן,יום ו,רגיל,01/02/1949,,,,31.785442,35.225143
17,בנק מרכנתיל דיסקונט בע"מ,623,דבוריה,דבוריה 0 ,דבורייה,1691000,12,076-8062300,,,כן,יום ו,רגיל,01/02/1949,,,,32.691011,35.366133
17,בנק מרכנתיל דיסקונט בע"מ,624,מג'ד אל כרום,רחוב ראשי 0 ,מג'ד אל-כרום,2019000,,076-8062400,,,כן,יום ו,רגיל,19/02/2002,,,,32.920213,35.256758
17,בנק מרכנתיל דיסקונט בע"מ,625,מעיליא,מעיליא 0 ,מעיליא,2514000,361,076-8062500,,,כן,יום א,רגיל,23/04/1997,,,,33.025305,35.253991
17,בנק מרכנתיל דיסקונט בע"מ,626,עראבה,עראבה 0 ,עראבה,3081200,,076-8062600,,,כן,יום ו,רגיל,18/04/1997,,,,32.851208,35.338937
17,בנק מרכנתיל דיסקונט בע"מ,627,פאולוס השישי,פאולוס השישי 83 ,נצרת,1607183,394,076-8062700,,,כן,יום א,רגיל,01/02/1949,,,,32.699705,35.295831
17,בנק מרכנתיל דיסקונט בע"מ,628,יפיע,יאפת אל נאסרה 0 ,יפיע,1695500,,076-8062800,,,כן,יום א,רגיל,22/06/2009,,,,32.694938,35.282717
17,בנק מרכנתיל דיסקונט בע"מ,630,ריינה,ריינה 0 ,ריינה,1694000,37,076-8063000,,,כן,יום א,רגיל,01/02/1949,,,,32.720635,35.316933
17,בנק מרכנתיל דיסקונט בע"מ,631,כפר כנא,כפר כנא 0 ,כפר כנא,1693000,,076-8063100,,,כן,יום א,רגיל,02/06/2006,,,,32.748573,35.342075
17,בנק מרכנתיל דיסקונט בע"מ,632,טורעאן,כפר טורעאן 0 ,טורעאן,1695000,33189,076-8063200,,,כן,יום א,רגיל,14/06/2005,,,,32.775146,35.378355
17,בנק מרכנתיל דיסקונט בע"מ,634,עילבון,עילבון 0 ,עיילבון,1672000,136,076-8063400,,,כן,יום א,רגיל,01/02/1949,,,,32.838371,35.401298
17,בנק מרכנתיל דיסקונט בע"מ,635,גאולה,חגי 21 ,ירושלים,9526602,,076-8063500,,,כן,יום א,רגיל,01/02/1949,,,,31.789276,35.217645
17,בנק מרכנתיל דיסקונט בע"מ,638,סאלח א-דין,אבו עובדייה 2 ,ירושלים,9711026,,076-8063800,,,כן,יום א,רגיל,11/12/2011,,,,31.789201,35.229125
17,בנק מרכנתיל דיסקונט בע"מ,639,נצרת ראשי,הגליל 30 ,נצרת,1641160,,076-8063900,,,כן,יום א,רגיל,06/08/2010,,,,32.705151,35.305182
17,בנק מרכנתיל דיסקונט בע"מ,640,אל ראם,דרך חיפה 0 ,נצרת,1600000,3111,076-8064000,,,כן,יום א,רגיל,05/05/1997,,,,32.694051,35.286604
17,בנק מרכנתיל דיסקונט בע"מ,642,ירושלים ראשי,יפו 64 ,ירושלים,9101401,,076-8064200,,,כן,יום ו,רגיל,01/02/1949,,,,31.783819,35.217018
17,בנק מרכנתיל דיסקונט בע"מ,643,ראמה,ראמה 0 ,ראמה,3005501,1,076-8064300,,,כן,יום א,רגיל,01/02/1949,,,,32.937575,35.363864
17,בנק מרכנתיל דיסקונט בע"מ,644,עכו,החרושת 2 ,עכו,2411002,,076-8064400,,,כן,יום א,רגיל,10/07/2006,,,,32.923114,35.808179
17,בנק מרכנתיל דיסקונט בע"מ,645,באר שבע,רגר יצחק 59 ,באר שבע,8489432,,076-8064500,,,כן,יום ו,רגיל,15/11/1996,,,,31.255212,34.798294
17,בנק מרכנתיל דיסקונט בע"מ,647,נתניה,שמואל הציב 20 ,נתניה,4228103,2285,076-8064700,,,כן,יום ו,רגיל,01/02/1949,,,,32.330454,34.856651
17,בנק מרכנתיל דיסקונט בע"מ,649,דימונה,המרכז המסחרי הישן 3 ,דימונה,8610002,26,076-8064900,,,כן,יום ו,רגיל,02/02/1949,,,,31.066612,35.030971
17,בנק מרכנתיל דיסקונט בע"מ,650,מרכז עסקים אזור חיפה,דרך בר יהודה 147 ,נשר,3688306,33189,076-8065000,,,כן,יום ו,רגיל,01/02/1949,,,,32.778422,35.038969
17,בנק מרכנתיל דיסקונט בע"מ,651,פתח תקוה,הרצל 32 ,פתח תקווה,4935732,,076-8065100,,,כן,יום ו,רגיל,19/06/2005,,,,32.085432,34.887362
17,בנק מרכנתיל דיסקונט בע"מ,653,יפו,שד' ירושלים 16 ,תל אביב -יפו,6108102,8224,076-8065300,,,כן,יום ו,רגיל,01/02/1949,,,,32.064291,34.759401
17,בנק מרכנתיל דיסקונט בע"מ,654,ראשי תל אביב,דרך מנחם בגין 74 ,תל אביב -יפו,6343279,,076-8065400,,,כן,יום ו,רגיל,01/02/1949,,,,32.066931,34.784541
17,בנק מרכנתיל דיסקונט בע"מ,655,דיזינגוף,דיזינגוף 102 ,תל אביב -יפו,6343279,,076-8065500,,,כן,יום ו,רגיל,01/02/1949,,17001,672,34.773921,32.079591
17,בנק מרכנתיל דיסקונט בע"מ,659,חשבות הבנק,דרך מנחם בגין 125 ,תל אביב -יפו,6701201,7044,076-8044599,,,כן,יום ו,מחלקה,06/02/2013,,,,32.073217,34.789537
17,בנק מרכנתיל דיסקונט בע"מ,660,נהריה,שד' הגעתון 38 ,נהרייה,2210001,,076-8066000,,,כן,יום ו,רגיל,01/02/1949,,,,33.007154,35.092523
17,בנק מרכנתיל דיסקונט בע"מ,661,כנפי נשרים,כנפי נשרים 24 ,ירושלים,9610820,,076-8066100,,,כן,יום ו,רגיל,01/02/1949,,,,31.788275,35.186929
17,בנק מרכנתיל דיסקונט בע"מ,662,טירת הכרמל,העצמאות 0 ,טירת כרמל,3911605,,076-8066200,,,כן,יום ו,רגיל,01/02/1949,,,,32.761681,34.973108
17,בנק מרכנתיל דיסקונט בע"מ,663,רמת גן,ז'בוטינסקי 54 ,רמת גן,5252006,10469,076-8066300,,,כן,יום ו,רגיל,01/02/1949,,,,32.085462,34.810435
17,בנק מרכנתיל דיסקונט בע"מ,668,ראשון לציון,רוטשילד 115 ,ראשון לציון,7500257,248,076-8066800,,,כן,יום ו,רגיל,01/02/1949,,,,31.964691,34.792955
17,בנק מרכנתיל דיסקונט בע"מ,669,רמלה,שד' הרצל 75 ,רמלה,7210101,174,076-8066900,,,כן,יום ו,רגיל,01/02/1949,,,,31.927579,34.872962
17,בנק מרכנתיל דיסקונט בע"מ,671,אכסאל,אכסאל 0 ,אכסאל,1692000,,076-8067100,,,כן,יום א,רגיל,01/02/1949,,,,32.698659,35.301702
17,בנק מרכנתיל דיסקונט בע"מ,672,השלום,דרך פ"ת 132 7 ,תל אביב -יפו,6701201,,076-8067200,,,כן,יום ו,רגיל,01/02/1949,,,,32.075184,34.791017
17,בנק מרכנתיל דיסקונט בע"מ,674,רחובות,הרצל 189 ,רחובות,7627001,1151,076-8067400,,,כן,יום א,רגיל,01/02/1949,,,,31.900492,34.809504
17,בנק מרכנתיל דיסקונט בע"מ,676,אשדוד,שבי ציון 3 ,אשדוד,7710201,,076-8067600,,,כן,יום ו,רגיל,23/02/2000,,,,31.808698,34.645025
17,בנק מרכנתיל דיסקונט בע"מ,677,חדרה,הרברט סמואל 55 ,חדרה,3836863,304,076-8067700,,,כן,יום ו,רגיל,02/02/1997,,,,32.437087,34.918448
17,בנק מרכנתיל דיסקונט בע"מ,678,בת ים,שד' העצמאות 65 ,בת ים,5939552,3315,076-8067800,,,כן,יום ו,רגיל,01/02/1949,,,,32.027104,34.748077
17,בנק מרכנתיל דיסקונט בע"מ,679,מרכז הכרמל,שד' הנשיא 134 ,חיפה,3464231,,076-8067900,,,כן,יום א,רגיל,14/09/2003,,,,32.803341,34.986242
17,בנק מרכנתיל דיסקונט בע"מ,680,קרית מוצקין,שדרות משה גושן 86 ,קריית מוצקין,2631123,,076-8068000,,,כן,יום א,רגיל,17/06/2007,,,,32.831828,35.074151
17,בנק מרכנתיל דיסקונט בע"מ,681,ג'דידה מכר,ג'דידה 0 ,ג'דיידה-מכר,2510500,5010,076-8068100,,,כן,יום א,רגיל,01/02/1949,,,,32.930239,35.148095
17,בנק מרכנתיל דיסקונט בע"מ,683,אור יהודה,יהדות קנדה 1 ,אור יהודה,6026695,,076-8068300,,,כן,יום ו,רגיל,10/04/1998,,,,32.020552,34.860041
17,בנק מרכנתיל דיסקונט בע"מ,686,חולון,הרוקמים 26 ,חולון,5885800,,076-8068600,,,כן,יום ו,רגיל,01/02/1949,,,,32.023325,34.770453
17,בנק מרכנתיל דיסקונט בע"מ,687,סכנין,סכנין 0 ,סח'נין,3081000,1726,076-8068700,,,כן,יום ו,רגיל,31/07/2008,,,,32.864321,35.294418
17,בנק מרכנתיל דיסקונט בע"מ,690,מרכז ני"ע,דרך בגין 125 ,תל אביב -יפו,6701201,7044,076-8044243,,,כן,יום ו,מחלקה,21/06/2012,,,,32.073217,34.789537
17,בנק מרכנתיל דיסקונט בע"מ,691,כפר יאסיף,מרכז מסחרי חדש 0 ,כפר יאסיף,2490801,991,076-8069100,,,כן,יום א,רגיל,25/07/1998,,,,32.952356,35.160221
17,בנק מרכנתיל דיסקונט בע"מ,692,תרשיחא,השוק 2 ,מעלות-תרשיחא,2154055,5105,076-8069200,,,כן,יום א,רגיל,16/09/2013,,,,33.025244,35.253955
17,בנק מרכנתיל דיסקונט בע"מ,694,ואדי ניסנאס,אלנבי 36 ,חיפה,3303333,,076-8069400,,,כן,יום א,רגיל,01/02/1949,,,,32.819084,34.992667
17,בנק מרכנתיל דיסקונט בע"מ,695,התבור,הבזלת 2 ,כפר תבור,1524100,,076-8069500,,,כן,יום א,רגיל,01/02/2016,,,,32.694048,35.418752
17,בנק מרכנתיל דיסקונט בע"מ,696,רהט,מרכז מסחרי 0 ,רהט,8535701,,076-8069600,,,כן,יום ו,רגיל,01/02/1949,,,,31.395731,34.757399
17,בנק מרכנתיל דיסקונט בע"מ,697,אום אל פחם,מרכז מסחרי אום אל פחם 0 ,אום אל-פחם,3001015,,076-8069700,,,כן,יום ו,רגיל,31/10/2007,,,,32.517099,35.148518
17,בנק מרכנתיל דיסקונט בע"מ,699,כפר סבא,התע"ש 13 ,כפר סבא,4442500,,076-8069900,,,כן,יום א,רגיל,20/06/1995,,,,32.175411,34.926704
17,בנק מרכנתיל דיסקונט בע"מ,701,מנהלת אזור תל אביב והמרכז,הרוקמים 26 ,חולון,5885800,,076-8044019,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,32.023325,34.770453
17,בנק מרכנתיל דיסקונט בע"מ,702,מנהלת אזור ירושלים והדרום,כנפי נשרים 24 ,ירושלים,9546493,,076-8070200,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,31.788331,35.186731
17,בנק מרכנתיל דיסקונט בע"מ,703,מנהלת אזור חיפה והשרון,דרך בר יהודה 147 ,נשר,3688306,,076-8070300,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,32.778351,35.038958
17,בנק מרכנתיל דיסקונט בע"מ,705,מנהלת אזור נצרת,הגליל 0 ,נצרת,1641130,,076-8070500,,,כן,יום ו,יחידת ביצוע,01/01/1966,,,,32.705195,35.305182
17,בנק מרכנתיל דיסקונט בע"מ,706,מנהלת אזור עכו,שלום הגליל 1 ,עכו,2455301,,076-8070600,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,32.920331,35.092692
17,בנק מרכנתיל דיסקונט בע"מ,707,מרכז השקעות חיפה,דרך בר יהודה 147 ,נשר,3688306,,076-8065040,,,כן,יום ו,יחידת ביצוע,11/06/2018,,,,32.778351,35.038958
17,בנק מרכנתיל דיסקונט בע"מ,711,מרכז השקעות ירושלים,יפו 64 ,ירושלים,9101402,,076-8064200,,,כן,יום ו,יחידת ביצוע,21/01/2018,,,,31.783742,35.216907
17,בנק מרכנתיל דיסקונט בע"מ,712,מרכז השקעות עכו,ראשי 0 ,אעבלין,3001200,,076-8075640,,,כן,יום א,יחידת ביצוע,07/06/2018,,,,32.822553,35.192101
17,בנק מרכנתיל דיסקונט בע"מ,714,מרכז השקעות תל אביב,הרוקמים 26 ,חולון,5885800,,076-8044753,,,כן,יום ו,יחידת ביצוע,20/06/2018,,,,32.023325,34.770453
17,בנק מרכנתיל דיסקונט בע"מ,720,עסקים ראשי,הארבעה 19 ,תל אביב -יפו,6473919,,076-8072000,,,כן,יום ו,מיוחד,07/04/2013,,,,32.070737,34.786639
17,בנק מרכנתיל דיסקונט בע"מ,721,נתיבות,בעלי המלאכה 200 ,נתיבות,,,046-8072100,,,כן,יום א,רגיל,01/03/2015,,,,31.419136,34.598341
17,בנק מרכנתיל דיסקונט בע"מ,724,בועיינה נג'ידאת,בועיינה-נוג'ידאת 0 ,בועיינה-נוג'ידאת,,,076-8072400,,,כן,יום א,רגיל,27/12/2012,,,,32.806716,35.363707
17,בנק מרכנתיל דיסקונט בע"מ,725,בית שמש,ישעיהו הנביא 4 ,בית שמש,9913900,,076-8072500,,,כן,יום א,רגיל,13/08/2019,,,,31.705085,34.977626
17,בנק מרכנתיל דיסקונט בע"מ,727,מרכז מומחים - סחר חוץ צפון,דרך בר יהודה 147 ,נשר,3688306,,076-8060891,,,כן,יום ש,יחידת ביצוע,31/10/2010,,,,32.778351,35.038958
17,בנק מרכנתיל דיסקונט בע"מ,728,מרכז מומחים - סחר חוץ,הרוקמים 26 ,חולון,5885800,,076-8044271,,,כן,יום א,יחידת ביצוע,01/09/2014,,,,32.023325,34.770453
17,בנק מרכנתיל דיסקונט בע"מ,732,בני ברק,כהנמן 107 ,בני ברק,5154437,,076-8073200,,,כן,יום ו,רגיל,21/02/2013,,,,32.079891,34.84187
17,בנק מרכנתיל דיסקונט בע"מ,733,רמת השרון,סוקולוב 111 ,רמת השרון,4723906,,076-8073300,,,כן,יום א,רגיל,02/10/2005,21/11/2021,17001,699,34.852425,32.168001
